Order_ID,Order_Date,Region,Product_Category,Product_Name,Quantity,Unit_Price,Discount,Revenue,Cost,Profit
ORD104390,12-12-2023,Africa,Toys,Doll,100,154.29,0.05,14657.55,13381.46,1276.09
ORD102890,27-09-2023,Europe,Clothing,Shoes,5,432.45,0.05,2054.1375,1726.34,327.7975
ORD101909,22-05-2023,Africa,Electronics,Smartphone,3,34.95,,,118.08,
ORD110037,02-03-2023,South America,Electronics,Headphones,100,120.95,0.3,8466.5,12091.71,-3625.21
ORD100482,04-01-2023,South America,Home,Blender,50,124.62,0,6231,5656.48,574.52
ORD108838,22-09-2023,Africa,Books,Biography,2,153.65,0.3,215.11,256.73,-41.62
ORD109478,09-05-2023,South America,Books,Novel,1,28.22,,,24.51,
ORD107848,03-04-2023,North America,Clothng,Unknown,50,39.81,0.2,1592.4,1782.42,-190.02
ORD108970,28-11-2023,North America,Clothing,T-Shirt,3,389.65,0.1,1052.055,1278.23,-226.175
ORD108278,09-02-2023,Asia,Toys,Doll,3,184.41,0,553.23,631.1,-77.87
ORD107149,27-02-2023,Asia,books,Unknown,5,215.87,0,1079.35,963.8,115.55
ORD103649,07-01-2023,Africa,Toys,Board Game,50,194.87,0.05,9256.325,7743.57,1512.755
ORD108095,25-11-2023,Africa,ELECTRONICS,Unknown,10,27.26,0.3,190.82,247.25,-56.43
ORD107619,2023-13-40,Africa,Clothing,Shoes,3,210.9,0.05,601.065,556.73,44.335
ORD107454,25-11-2023,South America,Electronics,Camera,10,100.68,0.05,956.46,1149.43,-192.97
ORD102695,24-01-2023,Asia,Home,Cookware,5,353.6,0,1768,1484.5,283.5
ORD110163,20-11-2023,North America,Clothing,Jeans,3,149.16,0.05,425.106,417.22,7.886
ORD111826,13-07-2023,Europe,Clothing,Jacket,1,237.39,0,237.39,211.21,26.18
ORD100552,12-10-2023,Africa,Books,Self Help,1,45.97,0.2,36.776,52.4,-15.624
ORD105385,26-05-2023,South America,Toys,Doll,2,427.15,0.3,598.01,938.91,-340.9
ORD103602,11-02-2023,South America,Books,Biography,100,205.62,0,20562,21708.29,-1146.29
ORD101664,22-07-2023,North America,Home,Blender,2,106.67,,,181.45,
ORD109460,04-04-2023,South America, electronics ,Unknown,3,139.34,0.1,376.218,450.86,-74.642
ORD110862,04-08-2023,Africa,Toys,Doll,2,443.22,,,907.12,
ORD102002,28-11-2023,North America,Electronics,Headphones,100,173.18,0.05,16452.1,13981.31,2470.79
ORD100205,09-03-2023,South America,Toys,Drone,50,18.91,,,959.15,
ORD104962,07-09-2023,Europe,Clothing,T-Shirt,2,394.12,0.1,709.416,685.97,23.446
ORD111373,29-10-2023,North America,Clothing,Jeans,3,385.61,0.2,925.464,1255.34,-329.876
ORD100729,10-01-2023,Europe,Toys,Doll,100,441.37,,,35790.55,
ORD110078,13-06-2023,Europe,Electronics,Smartphone,3,31.24,,,83.55,
ORD103430,24-09-2023,North America,Toys,Doll,50,69.1,0.05,3282.25,3539.03,-256.78
ORD105983,11-11-2023,Europe,Clothing,T-Shirt,3,439.69,,,1307.88,
ORD106275,30-03-2023,Africa,Electronics,Laptop,2,422.05,0.1,759.69,887.31,-127.62
ORD106188,27-09-2023,South America,Home,Vacuum,50,497.85,0.3,17424.75,19129.41,-1704.66
ORD102148,27-05-2023,Asia,Toys,Doll,100,227.7,,,20040.04,
ORD106055,05-02-2023,North America,Electronics,Headphones,1,329.69,0,329.69,292.44,37.25
ORD103415,06-09-2023,Europe,Electronics,Headphones,10,242.09,0.05,2299.855,2865.34,-565.485
ORD102621,02-01-2023,Africa,Electronics,Headphones,2,68.43,0.3,95.802,137.15,-41.348
ORD107224,24-05-2023,Africa,Electronics,Smartphone,3,365.26,0,1095.78,1037.21,58.57
ORD111629,04-12-2023,Africa,Electronics,Camera,10,246.15,0.05,2338.425,2438.98,-100.555
ORD104789,07-02-2023,Africa,Electronics,Laptop,10,493.98,0.1,4445.82,5866.71,-1420.89
ORD103736,03-05-2023,North America,books,Unknown,50,87.09,0.3,3048.15,5135.72,-2087.57
ORD108750,01-12-2023,South America,ELECTRONICS,Unknown,1,209.94,0,209.94,186.59,23.35
ORD103582,2023-13-40,Africa,Home,Cookware,2,192.08,0,384.16,285.35,98.81
ORD101285,14-03-2023,North America,Books,Biography,5,395.93,0.2,1583.72,1881.32,-297.6
ORD103383,17-12-2023,Europe,Electronics,Smartphone,10,233.69,,,1741.32,
ORD104987,07-12-2023,Europe,Clothing,Jacket,5,115.7,0,578.5,549.86,28.64
ORD108231,05-09-2023,Asia,Toys,Board Game,2,395.4,0.05,751.26,688.31,62.95
ORD106874,15-01-2023,South America,Home,Cookware,2,119.52,,,278.65,
ORD110499,03-07-2023,Africa,Clothing,Jacket,100,200.2,0.05,19019,14471.21,4547.79
ORD101222,13-03-2023,Asia,Clothing,Shoes,10,458.84,0.05,4358.98,3998.68,360.3
ORD111145,08-01-2023,South America,ELECTRONICS,Unknown,2,250.65,0.1,451.17,582.23,-131.06
ORD102408,29-01-2023,Europe,Clothing,T-Shirt,50,470.23,0.3,16458.05,17266.18,-808.13
ORD101111,04-04-2023,Africa,books,Unknown,2,489.34,0.3,685.076,700.05,-14.974
ORD102190,30-04-2023,Africa,Books,Sci-Fi,50,137.14,0.05,6514.15,5651.96,862.19
ORD109672,24-04-2023,North America,Toys,Board Game,50,488.5,,,23973,
ORD100766,15-02-2023,South America,Electronics,Smartphone,3,228.84,0,686.52,709.94,-23.42
ORD101878,20-02-2023,South America,Books,Self Help,10,250.24,0,2502.4,2929.44,-427.04
ORD103301,03-06-2023,Europe,Home,Cookware,10,483.4,0,4834,4176.13,657.87
ORD108128,17-03-2023,Europe,Clothing,T-Shirt,3,420.12,,,1498.05,
ORD103951,28-02-2023,South America,Clothing,Jacket,50,155.99,,,6830.11,
ORD109003,20-04-2023,Asia,Books,Biography,10,316.09,0.2,2528.72,2259.58,269.14
ORD100494,14-09-2023,Europe,Home,Vacuum,5,264.86,0.3,927.01,982.67,-55.66
ORD110238,10-05-2023,North America,Toys,Puzzle,50,409.77,,,19514.05,
ORD110086,07-02-2023,Africa,Clothing,Jacket,5,287.71,0,1438.55,1107.09,331.46
ORD103276,13-02-2023,Africa,Electronics,Smartphone,1,338.28,,,238.56,
ORD110251,12-02-2023,Africa,Toys,Puzzle,10,294.25,,,3404.49,
ORD105477,15-05-2023,North America,Clothing,Shoes,1,30.26,0.05,28.747,21.26,7.487
ORD101638,27-05-2023,Africa,Home,Blender,2,200.69,0.05,381.311,378.72,2.591
ORD110314,30-11-2023,Africa,Home,Vacuum,10,247.24,0,2472.4,2463.34,9.06
ORD102320,07-04-2023,Asia,Electronics,Headphones,10,453.12,0.05,4304.64,5086.74,-782.1
ORD102552,13-09-2023,South America,Electronics,Headphones,5,43.76,0.1,196.92,187.14,9.78
ORD100725,02-02-2023,Asia,Home,Lamp,50,149.4,0.1,6723,6645.62,77.38
ORD110351,01-09-2023,South America,Books,Biography,1,454.55,0.1,409.095,353.48,55.615
ORD103628,12-02-2023,Asia,Electronics,Camera,100,65.86,0.05,6256.7,7023.9,-767.2
ORD110176,24-12-2023,North America,Toys,Doll,2,74.24,0.2,118.784,160.06,-41.276
ORD101646,06-08-2023,Africa,Electronics,Laptop,10,24.2,,,178.32,
ORD103817,25-02-2023,Europe,Toys,Drone,2,46.43,0.05,88.217,68.07,20.147
ORD104849,03-07-2023,North America,Home,Vacuum,3,64.91,0,194.73,190.09,4.64
ORD105490,15-03-2023,Africa,Books,Novel,10,58.42,0.3,408.94,503.18,-94.24
ORD111144,02-03-2023,Africa,Toys,Drone,10,59.02,0,590.2,537.06,53.14
ORD111274,14-08-2023,North America,Clothing,Jeans,3,23.91,0.2,57.384,78.3,-20.916
ORD111661,12-01-2023,Europe,Clothing,T-Shirt,1,39.3,0.3,27.51,35.11,-7.6
ORD105954,14-04-2023,North America,Toys,Doll,1,62.46,0.1,56.214,54.53,1.684
ORD110505,02-09-2023,Africa,Electronics,Smartphone,10,237.13,0.1,2134.17,2289.92,-155.75
ORD111412,27-05-2023,North America,Electronics,Smartphone,3,267.34,0.3,561.414,827.68,-266.266
ORD100016,30-07-2023,Europe,Toys,Board Game,2,469.63,0,939.26,929.05,10.21
ORD103131,03-11-2023,North America,Clothing,Jacket,100,15.56,0.05,1478.2,1679.9,-201.7
ORD104911,03-01-2023,Africa,Toys,Doll,1,322.08,0.05,305.976,257.41,48.566
ORD105661,20-02-2023,North America,Home,Vacuum,2,39.12,0,78.24,78.83,-0.59
ORD110978,22-12-2023,Europe,Home,Lamp,5,246.45,0.1,1109.025,1271.46,-162.435
ORD106850,20-04-2023,Asia,Toys,Board Game,3,196.51,0.1,530.577,514.28,16.297
ORD111459,17-03-2023,Europe,Clothing,Shoes,10,353.96,0,3539.6,2699.56,840.04
ORD102868,06-02-2023,South America,Toys,Board Game,100,379.74,0.3,26581.8,38330.81,-11749.01
ORD105698,2023-13-40,Asia,Home,Lamp,100,110.08,,,11473.86,
ORD102981,23-07-2023,North America,Home,Lamp,10,220.45,0.2,1763.6,2473.74,-710.14
ORD108043,29-10-2023,Asia,books,Unknown,1,306.68,0.2,245.344,228.16,17.184
ORD106775,21-10-2023,Africa,Clothing,Shoes,1,12.41,0.05,11.7895,11.16,0.6295
ORD109878,17-06-2023,Asia, electronics ,Unknown,100,497.64,0.1,44787.6,35098.79,9688.81
ORD105144,11-10-2023,Africa,Toys,Board Game,100,124.58,,,10938.86,
ORD106037,03-11-2023,Asia,Books,Sci-Fi,1,432.62,0.3,302.834,325.87,-23.036
ORD101686,30-10-2023,Asia,Books,Biography,100,33.96,0.1,3056.4,3905.39,-848.99
ORD104909,10-11-2023,Europe,Books,Novel,2,290.29,0.3,406.406,593.35,-186.944
ORD102929,28-07-2023,Europe,Home,Cookware,10,136.56,0.05,1297.32,1604.8,-307.48
ORD105185,13-04-2023,Europe,Toys,Drone,5,263.02,,,1452.3,
ORD105303,19-02-2023,Europe,Home,Cookware,100,485.46,0.05,46118.7,55259.62,-9140.92
ORD104740,19-03-2023,Europe,Home,Vacuum,10,450.26,0.05,4277.47,3920.92,356.55
ORD101899,15-03-2023,Europe,Toys,Board Game,100,196.08,,,17172.29,
ORD111450,24-08-2023,Africa,Clothng,Unknown,1,463.37,0.1,417.033,555.39,-138.357
ORD104160,16-02-2023,South America,Electronics,Smartphone,100,39.99,0.1,3599.1,2807.86,791.24
ORD109046,25-10-2023,Europe,Clothing,Jacket,5,122.17,0.05,580.3075,571.96,8.3475
ORD103056,11-07-2023,South America,Electronics,Laptop,10,277.41,0.05,2635.395,2693.68,-58.285
ORD103865,10-10-2023,Europe,Toys,Doll,2,199.29,0.1,358.722,355.62,3.102
ORD109413,20-11-2023,Africa,Toys,Puzzle,10,223.2,0.05,2120.4,2667.36,-546.96
ORD106673,11-09-2023,Asia,Home,Lamp,1,77.23,0,77.23,54.27,22.96
ORD110356,09-12-2023,Asia,Home,Vacuum,5,44.59,0.1,200.655,256.48,-55.825
ORD110445,15-12-2023,Europe,Electronics,Laptop,3,161.85,,,436.46,
ORD111854,02-07-2023,Asia,Electronics,Smartphone,100,317.7,0,31770,31643.44,126.56
ORD109914,24-05-2023,North America,Clothing,Jeans,5,490.95,,,1866.51,
ORD100245,04-05-2023,South America,Toys,Puzzle,50,499.77,0.05,23739.075,24857.36,-1118.285
ORD103668,25-10-2023,Africa,Electronics,Laptop,3,275.01,0,825.03,837.61,-12.58
ORD106686,23-05-2023,Asia,Toys,Board Game,10,461.74,0.3,3232.18,5004.41,-1772.23
ORD100906,19-07-2023,South America,Electronics,Headphones,3,296.54,0,889.62,863.6,26.02
ORD105121,12-05-2023,South America,Clothing,Shoes,1,180.05,0.1,162.045,131.9,30.145
ORD104978,23-09-2023,South America, electronics ,Unknown,3,184.24,0.2,442.176,473.12,-30.944
ORD107736,07-05-2023,Asia,Electronics,Camera,100,270.05,0.05,25654.75,27464.47,-1809.72
ORD105378,15-11-2023,Europe,Books,Sci-Fi,10,317.45,0.3,2222.15,2699.42,-477.27
ORD109913,21-06-2023,Europe,Toys,Doll,3,376.64,0.2,903.936,992.17,-88.234
ORD107255,25-07-2023,North America,Toys,Board Game,5,26.14,,,126.81,
ORD101940,15-11-2023,South America,books,Unknown,10,78.47,0.2,627.76,828.78,-201.02
ORD106262,18-06-2023,Africa,Electronics,Laptop,3,240.48,0.2,577.152,535.42,41.732
ORD110413,25-09-2023,North America,Clothing,Jacket,5,258.84,0.1,1164.78,1278.02,-113.24
ORD105216,28-09-2023,Asia, electronics ,Unknown,50,146.32,0.05,6950.2,6391.92,558.28
ORD110056,31-05-2023,South America,Toys,Puzzle,100,37.28,0.3,2609.6,3042.58,-432.98
ORD102202,09-05-2023,North America,Electronics,Headphones,50,440.8,0.3,15428,24811.5,-9383.5
ORD105254,09-08-2023,Africa,Electronics,Headphones,2,307.61,0.2,492.176,627.46,-135.284
ORD110133,11-10-2023,North America, electronics ,Unknown,3,79.6,0.3,167.16,257.13,-89.97
ORD102805,03-06-2023,North America,Books,Self Help,50,301.78,0.2,12071.2,12668.69,-597.49
ORD104109,30-07-2023,Europe,Electronics,Camera,10,199.45,,,1695.95,
ORD100422,11-01-2023,North America,Toys,Puzzle,100,298.16,0.3,20871.2,22393.98,-1522.78
ORD109198,2023-13-40,Asia,Books,Novel,10,195.97,0.1,1763.73,1763.22,0.51
ORD104513,29-01-2023,Europe,Electronics,Laptop,1,124.42,0.05,118.199,114.52,3.679
ORD104249,22-02-2023,Asia,Electronics,Headphones,10,349.15,0.05,3316.925,2561.47,755.455
ORD102925,31-01-2023,South America,ELECTRONICS,Unknown,50,250.79,,,10880.68,
ORD105446,09-02-2023,South America,Clothing,Jacket,50,156.62,0.05,7439.45,7491.33,-51.88
ORD100307,03-05-2023,Asia,Books,Novel,2,155.18,0.2,248.288,321.06,-72.772
ORD108075,10-07-2023,North America,Clothing,T-Shirt,50,91.03,,,5443.19,
ORD100370,06-06-2023,South America,Clothing,Jacket,1,200.03,0.2,160.024,145.45,14.574
ORD108519,22-12-2023,North America,Toys,Doll,100,360.3,0.2,28824,33446.82,-4622.82
ORD104729,27-09-2023,Asia,Toys,Puzzle,100,337.48,0.3,23623.6,29656.19,-6032.59
ORD104385,14-08-2023,Africa,Toys,Board Game,2,316.16,0.05,600.704,492.97,107.734
ORD107007,31-05-2023,Africa,Books,Novel,50,86.84,0.2,3473.6,3241.42,232.18
ORD108325,24-06-2023,Asia,ELECTRONICS,Unknown,10,398.94,,,4672.27,
ORD107818,01-09-2023,Africa,Toys,Board Game,3,161.84,,,485.36,
ORD104659,01-04-2023,Asia,Clothing,Jeans,10,389.16,0,3891.6,2739.03,1152.57
ORD110154,23-12-2023,North America,Electronics,Laptop,2,47.97,0,95.94,100.17,-4.23
ORD108361,21-12-2023,South America,Books,Novel,3,267.65,0.3,562.065,722.99,-160.925
ORD104679,27-07-2023,Europe,Books,Novel,1,453.82,,,449.54,
ORD101268,10-12-2023,North America,Books,Novel,3,350.67,,,899.78,
ORD104357,14-05-2023,North America,Clothing,T-Shirt,2,346.36,,,748.6,
ORD103411,08-04-2023,Asia,Electronics,Smartphone,2,391.77,0,783.54,933.86,-150.32
ORD106920,12-10-2023,South America,Books,Self Help,3,376.81,0,1130.43,1320.8,-190.37
ORD104037,14-11-2023,Europe,Clothing,Shoes,1,72.27,,,74.85,
ORD107608,01-02-2023,Europe,Electronics,Smartphone,1,162.3,0.3,113.61,146.56,-32.95
ORD104958,08-02-2023,Asia,Clothing,T-Shirt,1,450.77,0.3,315.539,504.66,-189.121
ORD105827,24-03-2023,Africa,Books,Self Help,100,284.17,,,24195.07,
ORD106307,08-02-2023,South America,Toys,Puzzle,1,221.9,0.3,155.33,236.16,-80.83
ORD100740,11-07-2023,Europe,Toys,Doll,10,36.82,,,393.69,
ORD107193,02-09-2023,South America,Clothing,Jacket,10,396.86,0.2,3174.88,3101.7,73.18
ORD111157,21-02-2023,South America,Toys,Drone,100,92.11,,,8704.68,
ORD102486,29-04-2023,Europe,Clothing,Jacket,3,113.78,0,341.34,268.51,72.83
ORD105108,10-05-2023,Asia,Clothing,T-Shirt,10,292.9,0.3,2050.3,2333.03,-282.73
ORD107032,16-07-2023,Europe,Home,Vacuum,2,60.5,0.05,114.95,136.12,-21.17
ORD104807,04-02-2023,Africa,Home,Vacuum,100,271.62,0.1,24445.8,31829.54,-7383.74
ORD111665,15-06-2023,Europe,Electronics,Smartphone,3,168.77,0.3,354.417,501.15,-146.733
ORD103626,20-10-2023,Europe,Books,Self Help,2,239.19,,,487.69,
ORD103156,17-09-2023,South America,Home,Lamp,50,323.78,,,11378.28,
ORD106778,22-05-2023,Asia,Home,Blender,5,151.08,0.2,604.32,724.51,-120.19
ORD106564,07-12-2023,Asia,Home,Lamp,50,403.09,0.1,18139.05,23195.87,-5056.82
ORD100597,13-09-2023,North America,Toys,Puzzle,2,490.03,0.2,784.048,760.69,23.358
ORD111496,21-12-2023,Asia,Home,Blender,3,498.05,0.05,1419.4425,1223.53,195.9125
ORD102462,28-08-2023,South America,Books,Biography,2,116.06,0.3,162.484,277.22,-114.736
ORD107544,14-04-2023,Asia,Books,Self Help,1,95.69,0.05,90.9055,74.37,16.5355
ORD109392,10-03-2023,Africa,Toys,Puzzle,1,427.81,,,404.95,
ORD110970,08-08-2023,Asia, electronics ,Unknown,2,306.52,0,613.04,612.76,0.28
ORD102171,09-01-2023,North America,Clothing,Jacket,1,179.6,,,152.8,
ORD101451,24-02-2023,Asia,books,Unknown,100,453.57,0,45357,45776.72,-419.72
ORD101740,16-10-2023,Asia,Books,Self Help,100,465.39,0.3,32577.3,35392.79,-2815.49
ORD103429,23-04-2023,North America,Clothing,Shoes,5,436.55,,,1935.37,
ORD109433,2023-13-40,Asia,Books,Biography,10,365.02,0.05,3467.69,3880.68,-412.99
ORD101052,25-02-2023,Asia,Clothing,T-Shirt,10,193.19,0.3,1352.33,1789.47,-437.14
ORD104234,29-09-2023,Asia,Home,Blender,1,56.81,,,55.77,
ORD101006,01-11-2023,Europe,Toys,Doll,5,11.56,,,49,
ORD110014,04-01-2023,North America,Toys,Doll,2,399.88,0.05,759.772,792.53,-32.758
ORD109091,30-06-2023,North America,Home,Vacuum,10,185.06,0.05,1758.07,2135.47,-377.4
ORD102387,15-12-2023,North America,Home,Blender,3,239.19,0.05,681.6915,757.41,-75.7185
ORD101929,18-05-2023,Africa,Books,Sci-Fi,5,134.17,0,670.85,659.07,11.78
ORD111035,25-10-2023,South America,Books,Biography,3,192.58,0.05,548.853,538.27,10.583
ORD104451,29-05-2023,Europe,Home,Vacuum,1,283.33,0.3,198.331,276.51,-78.179
ORD111907,2023-13-40,North America,Books,Sci-Fi,3,492.37,0,1477.11,1129.98,347.13
ORD102031,24-02-2023,North America,Clothing,Jeans,3,357.86,0.2,858.864,989.25,-130.386
ORD106211,2023-13-40,Asia,Home,Cookware,3,418.74,0.1,1130.598,1058.56,72.038
ORD109662,26-10-2023,North America,Electronics,Camera,5,468.61,0.3,1640.135,2269.46,-629.325
ORD101420,11-05-2023,Europe,Electronics,Laptop,1,34.85,0.2,27.88,32.15,-4.27
ORD100654,30-01-2023,Europe,Home,Cookware,10,311.48,0.1,2803.32,3229.38,-426.06
ORD104769,20-10-2023,Europe,Toys,Puzzle,50,44.38,0.3,1553.3,2321.95,-768.65
ORD105223,24-06-2023,North America,Books,Sci-Fi,50,481.5,,,21993.1,
ORD101631,11-10-2023,North America,Electronics,Headphones,100,301.09,0,30109,22508.4,7600.6
ORD101785,06-08-2023,Asia,Toys,Puzzle,100,127.57,0.3,8929.9,9807.64,-877.74
ORD110293,16-06-2023,Asia,Toys,Puzzle,2,385.06,,,631.13,
ORD105375,14-04-2023,Europe,Toys,Puzzle,5,390.45,0.2,1561.8,1423.93,137.87
ORD101304,01-01-2023,Europe,books,Unknown,50,283.78,0.1,12770.1,11535.7,1234.4
ORD100245,06-11-2023,North America,Clothing,Jeans,3,262.43,0.3,551.103,762.13,-211.027
ORD107819,21-04-2023,South America,Home,Lamp,1,11.14,0.05,10.583,8.37,2.213
ORD108679,2023-13-40,Africa,Electronics,Smartphone,50,264.33,0.3,9251.55,9800.16,-548.61
ORD111324,04-09-2023,Asia,Books,Sci-Fi,1,115.31,0.2,92.248,89.14,3.108
ORD103452,11-03-2023,Africa,Books,Novel,100,298.98,0,29898,30678.18,-780.18
ORD107760,03-03-2023,Africa,Home,Lamp,3,84.83,0.2,203.592,220.02,-16.428
ORD100454,14-05-2023,Asia,Toys,Board Game,5,133.37,0.3,466.795,571.93,-105.135
ORD104220,10-06-2023,South America,Clothing,T-Shirt,1,138.23,0.05,131.3185,127.41,3.9085
ORD100772,30-12-2023,Europe,Home,Lamp,10,342.98,0.3,2400.86,4006.96,-1606.1
ORD104620,30-01-2023,Asia,Home,Blender,100,480.33,0,48033,47904.85,128.15
ORD100005,02-02-2023,Asia, electronics ,Unknown,50,279.81,0.2,11192.4,13013.01,-1820.61
ORD103760,24-12-2023,South America,Clothing,Jacket,5,66.16,0.05,314.26,342.29,-28.03
ORD104123,25-03-2023,North America,Toys,Board Game,10,437.13,,,4024.2,
ORD105231,20-04-2023,Africa,Electronics,Camera,50,174.72,0.05,8299.2,7316.83,982.37
ORD109213,16-10-2023,South America,Toys,Puzzle,10,325.83,0,3258.3,2369.26,889.04
ORD104431,11-08-2023,Asia,Toys,Board Game,10,460.67,0.1,4146.03,4799.37,-653.34
ORD103969,23-04-2023,Africa,Books,Novel,2,5.14,0,10.28,7.34,2.94
ORD100508,09-08-2023,Asia,Home,Cookware,10,87.96,0.3,615.72,1043.54,-427.82
ORD109204,25-03-2023,Asia,Toys,Drone,100,84,0.3,5880,7486.06,-1606.06
ORD106025,24-01-2023,South America,Toys,Board Game,100,326.98,0.05,31063.1,33943.95,-2880.85
ORD104789,05-10-2023,South America,Toys,Drone,1,34.31,0.3,24.017,37.23,-13.213
ORD103686,15-05-2023,Africa,Electronics,Camera,10,314.14,0.3,2198.98,2436.68,-237.7
ORD101711,29-01-2023,Africa,Clothing,Jeans,100,275.03,0.3,19252.1,20319.57,-1067.47
ORD102709,20-11-2023,Asia,Home,Vacuum,3,41.66,0.2,99.984,94.64,5.344
ORD106454,06-02-2023,North America,Home,Lamp,1,408.8,0.3,286.16,483.16,-197
ORD110620,19-08-2023,Africa,Clothing,T-Shirt,10,269.05,0.1,2421.45,2382.91,38.54
ORD110746,13-10-2023,Europe,Books,Biography,3,227.21,0.1,613.467,794.66,-181.193
ORD106523,07-01-2023,North America,Books,Sci-Fi,1,485.33,,,550.03,
ORD107043,04-01-2023,South America,Toys,Puzzle,100,19.61,0.1,1764.9,2090.08,-325.18
ORD103372,01-05-2023,South America,Electronics,Laptop,10,259.89,0,2598.9,2794.95,-196.05
ORD102655,01-06-2023,South America,Clothing,Jeans,2,316.02,0.2,505.632,678.67,-173.038
ORD106561,06-10-2023,Asia,Home,Cookware,100,349.45,0.3,24461.5,32698.72,-8237.22
ORD104437,23-08-2023,Europe,Clothing,Shoes,100,24.95,,,2086.54,
ORD111046,08-04-2023,Africa,Home,Vacuum,2,418.18,0.3,585.452,953.84,-368.388
ORD104135,2023-13-40,North America,Clothing,T-Shirt,10,363.99,,,3656.12,
ORD101925,20-04-2023,Asia, electronics ,Unknown,50,95.8,0.2,3832,3526.95,305.05
ORD109264,16-05-2023,South America,Books,Novel,2,167.32,,,398.39,
ORD111124,07-11-2023,Europe,Books,Biography,5,276.01,0,1380.05,1011.24,368.81
ORD104909,11-08-2023,North America,Home,Blender,1,497.86,0.1,448.074,429.89,18.184
ORD105705,18-08-2023,South America,Clothing,Jeans,1,349.84,0.3,244.888,342.22,-97.332
ORD103333,17-09-2023,Europe,Home,Vacuum,1,282.41,0.2,225.928,263.47,-37.542
ORD110796,23-12-2023,North America,Books,Sci-Fi,5,226.34,0.2,905.36,945.76,-40.4
ORD108344,08-04-2023,Europe,Books,Self Help,3,313.21,0.3,657.741,1022.72,-364.979
ORD111546,22-08-2023,Europe,Toys,Drone,100,236.39,0.05,22457.05,19620.35,2836.7
ORD103350,07-10-2023,South America,Books,Sci-Fi,3,127.73,0.2,306.552,433.31,-126.758
ORD103240,27-12-2023,Asia,Home,Blender,2,422.35,0.1,760.23,870.06,-109.83
ORD105493,09-11-2023,Europe,ELECTRONICS,Unknown,100,486.76,,,46677.49,
ORD101031,04-07-2023,Europe,Toys,Puzzle,50,122.8,0.1,5526,6135.56,-609.56
ORD109381,13-04-2023,Europe,Books,Self Help,2,139.47,,,284.46,
ORD106075,20-10-2023,Africa,Electronics,Camera,100,265.64,0,26564,29692.87,-3128.87
ORD106782,15-11-2023,Asia,ELECTRONICS,Unknown,1,27.9,0.3,19.53,30.73,-11.2
ORD100586,20-01-2023,South America,Books,Self Help,3,260.82,0,782.46,594.48,187.98
ORD108834,2023-13-40,Asia,Books,Biography,50,377.77,0.3,13221.95,13998.44,-776.49
ORD109009,12-05-2023,Africa,Clothing,Shoes,100,26.45,0.05,2512.75,3101.22,-588.47
ORD107449,21-10-2023,Africa,Clothing,Jacket,2,40.43,0.05,76.817,81.82,-5.003
ORD102835,01-05-2023,South America,Home,Blender,5,205.57,0.1,925.065,1039.56,-114.495
ORD109473,05-05-2023,Africa,Home,Vacuum,2,78.97,0,157.94,151.34,6.6
ORD107656,11-01-2023,Asia,Toys,Doll,50,447.65,0.3,15667.75,20802.33,-5134.58
ORD108392,21-07-2023,Asia,Clothing,Shoes,50,106.38,0.3,3723.3,5444.9,-1721.6
ORD106553,03-04-2023,Africa, electronics ,Unknown,2,211.49,0.1,380.682,472.13,-91.448
ORD101640,2023-13-40,Europe,Toys,Doll,2,242.82,0.05,461.358,501.51,-40.152
ORD102996,21-02-2023,South America,Clothing,Jacket,5,29.53,,,157.14,
ORD101704,09-10-2023,Europe, electronics ,Unknown,1,493.97,0.05,469.2715,544.94,-75.6685
ORD107498,02-07-2023,Europe,Clothing,T-Shirt,1,112.22,0.2,89.776,85.49,4.286
ORD101068,13-12-2023,Europe,Books,Sci-Fi,50,428.02,0.05,20330.95,20088.45,242.5
ORD101061,25-08-2023,Europe,Electronics,Smartphone,1,243.71,0.1,219.339,288.3,-68.961
ORD103250,29-05-2023,South America,Clothing,T-Shirt,100,135.4,,,10147.99,
ORD111817,23-10-2023,South America,Toys,Doll,1,268.24,0,268.24,203.81,64.43
ORD110770,07-01-2023,Asia,Books,Biography,100,105.37,0,10537,10630.38,-93.38
ORD109662,05-07-2023,South America,Home,Cookware,10,22.53,0.3,157.71,178.66,-20.95
ORD106628,17-10-2023,North America,Home,Lamp,3,273.78,0.3,574.938,667.22,-92.282
ORD101463,16-04-2023,North America, electronics ,Unknown,100,364.45,0.2,29156,38157.4,-9001.4
ORD101366,11-04-2023,North America,Toys,Puzzle,10,13.24,0.05,125.78,93.62,32.16
ORD105430,21-09-2023,Asia,Toys,Drone,10,184.71,0.1,1662.39,1856.54,-194.15
ORD102081,06-09-2023,North America,Electronics,Laptop,10,333.1,0.1,2997.9,3899.37,-901.47
ORD110338,18-11-2023,Africa, electronics ,Unknown,10,451.99,0.1,4067.91,4693.02,-625.11
ORD104366,28-09-2023,North America,Toys,Puzzle,3,267.7,0.3,562.17,773.11,-210.94
ORD104371,21-07-2023,Europe,Clothing,T-Shirt,2,407.87,0.3,571.018,755.34,-184.322
ORD106992,06-05-2023,Europe,Toys,Puzzle,3,90.26,,,253.64,
ORD104750,10-12-2023,Africa,Home,Cookware,10,186.43,0,1864.3,2167.89,-303.59
ORD107055,07-04-2023,Asia,Books,Biography,50,71.48,0.2,2859.2,3305.81,-446.61
ORD100412,05-11-2023,Asia,Electronics,Smartphone,10,336.68,0.2,2693.44,2893.11,-199.67
